new_building,location,address,price,title,facilities,description_text,date_changed,ad_url,id,fellesgjeld,omkostninger,totalpris,felleskost_mnd,boligtype,eieform_bolig,soverom,primaerrom,bruksareal,etasje,byggear,energimerking,rom,tomteareal,bruttoareal,formuesverdi,lat,long,boligselgerforsikring,fellesformue,kommunale_avg,tomt,utleiedel,festeavgift,renovert_ar,grunnflate,verditakst,festear,sikringsordning,solgtpris
FALSE,Tonsenhagen,"Selvbyggerveien 108, 0591 Oslo",3300000,Lys 2-roms leilighet med marka som nærmeste nabo - Nydelig balkong - Skap din drømmeleilighet!,"Balkong/Terrasse, Rolig, Turterreng","360° visning Tir. 27. april 16:30 - 17:30 + Legg til i kalender Ons. 28. april 16:30 - 17:30 + Legg til i kalender Vi må vite på forhånd om du kommer på visning og ber deg ta kontakt for avtale om visning på angitt dag. Dette gjør vi for å unngå spredning av smitte ved at for mange er på visningen samtidig. Visninger hvor det ikke er påmeldte på forhånd vil ikke bli avholdt. Visningspåmelding Velkommen til Selvbyggerveien 108 og denne 2-roms leiligheten presentert av Silje Heggø. Leiligheten framstår som attraktiv med noe behov for modernisering, men her er mulighetene mange. Dette er en lys og gjennomgående leilighet med blant annet en nydelig balkong, flott utsikt og naturnær beliggenhet.Verdt å merke seg: * Flott 2-roms leilighet * Fjernvarme inkl. i felleskostnader* Leiligheten disponerer 2 boder * Nydelig balkong med utsikt over Oslo* Marka som nærmeste nabo* Mulighet for kjøp av garasje * Separat kjøkken * Nærhet til alt av servicetilbudTa kontakt for påmelding til visning. Tir. 27. april 16:30 - 17:30 + Legg til i kalender Ons. 28. april 16:30 - 17:30 + Legg til i kalender Vi må vite på forhånd om du kommer på visning og ber deg ta kontakt for avtale om visning på angitt dag. Dette gjør vi for å unngå spredning av smitte ved at for mange er på visningen samtidig. Visninger hvor det ikke er påmeldte på forhånd vil ikke bli avholdt. Visningspåmelding",2021-04-23,https://www.finn.no/realestate/homes/ad.html?finnkode=215165140,215165140,43000,89944,3432944,3175,Leilighet,Eier(Selveier),1,47,47,3,1955,NA,2,5944,52,657532,59.944768,10.825173,NA,30943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Bøler,"Utmarkveien 14, 0689 Oslo",3700000,Lys og pen 2(3) - r i naturskjønne omgivelser - V.v. og fyring. inkl - Ingen forkjøpsrett - Balkong - Kort vei til tbane,"Balkong/Terrasse, Barnevennlig, Kabel-TV, Rolig, Vaktmester-/vektertjeneste, Turterreng"," Sammen skal vi sikre trygge visninger. Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Husk også å lese salgsoppgave før visning. Visningspåmelding Velkommen til Utmarkveien 14, en 2(3)-roms leilighet beliggende i et fantastisk område tett på marka. Her bor du stille og rolig til i grønne omgivelser uten innsyn. Et steinkast fra utgangsdøren finner du lysløype og skiløyper om vinteren, samt flotte bade- og fiskeplasser ved Nøklevann på sommerstidLeiligheten har i 2021 fått flere oppgraderinger og fremstår i dag som lys og fin og med god planløsning. Det er en balkong på 2,6 kvm som ble oppgradert i 2015. I tillegg har du en praktisk sovealkove som fint kan brukes som hjemmekontor. - Varmt vann/fyring er inkludert i felleskostnadene- Balkong med morgensol- Mulighet for leie av parkeringsplass- Veldrevet borettslag- Ingen forkjøpsrett- Ingen dokavgift- 2 boder i kjeller for ekstra lagringsmuligheter- Tbane i nærheten Sammen skal vi sikre trygge visninger. Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Husk også å lese salgsoppgave før visning. Visningspåmelding",2021-04-17,https://www.finn.no/realestate/homes/ad.html?finnkode=215174561,215174561,169000,8032,3877032,3780,Leilighet,Andel,1,60,60,3,1959,NA,2,48996,66,850711,59.882124,10.851347,NA,23496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Teisen,"Agmund Bolts vei 31, 0664 Oslo",3900000,"Lys, moderne og gjennomgående 3-roms andelsleilighet i populært borettslag! | Peis | Vestvendt balkong | Gode lysforhold","Balkong/Terrasse, Peis/Ildsted, Parkett, Barnevennlig, Rolig, Sentralt"," Ta kontakt for å avtale visning Visningspåmelding OBOS Eiendomsmeglere ved Bendik Hjort har gleden av å presentere Agmund Bolts Vei 31. En gjennomgående, lys og pen 3-roms andelsleilighet i 2. etasje i hyggelige og familievennlige omgivelser på Teisen.Leiligheten holder god standard, med romslig kjøkken, stor stue, flislagt bad/wc og 2 gode soverom. Her kan du nyte kveldssol på balkongen som er hele 8 kvm, eller varme deg på kalde dager ved hjelp av peisovnen fra 2018.Kort fortalt:- Flott kjøkkeninnredning fra 2015 med induksjonsplatetopp.- Flott vestvendt balkong på 8 kvm med meget gode solforhold.- Peis.- Ny balkongdør i 2018.- Nye vinduer i hele leiligheten i 2018.- 2 gode soverom.- 3 boder.- Kort vei til offentlig transport.- Fine parker i nærheten.- Lave kjøpsomkostninger. Ingen dok.avgift.Velkommen på visning! Bendik Hoff Hjort Jurist/Eiendomsmeglerfullmektig Telefon 22 98 89 50 Mobil 416 17 696 Hjemmeside Send melding Ta kontakt for å avtale visning Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=215258646,215258646,210713,15474,4126187,3225,Leilighet,Andel,2,61,61,2,1955,G-rød,3,NA,68,777907,59.914706,10.813506,Ja,47108,NA,Eiet,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,NA,"Omsens gate 6, 0478 Oslo",5500000,Attraktiv 3-roms leilighet i klassisk og populær bygård |Flott bakgård og fellesområde | Kjøkken fra 2017,"Barnevennlig, Kabel-TV, Peis/Ildsted, Sentralt, Vaktmester-/vektertjeneste","360° visning Vi må vite på forhånd om du kommer på visning og ber deg ta kontakt for avtale om visning på angitt dag. Dette gjør vi for å unngå spredning av smitte ved at for mange er på visningen samtidig. Visninger hvor det ikke er påmeldte på forhånd vil ikke bli avholdt. Visningspåmelding Velkommen til Torshov og Omsens gate 6! Dette er en romslig 3-roms leilighet med svært attraktiv beliggenhet og nærhet til det aller meste. Leiligheten framstår moderne med fin utførelse og sjarmerende detaljer. Kjøkkenet er blant annet separat med plass til spisebord, det er en lekker fiskebensparkett og soverommene store. Dette er absolutt en mulighet du ikke bør la gå!Kort fortalt:- Lekker leilighet med flotte fellesområder- Nærhet til parker, butikker, kafeer og restauranter- Praktisk planløsning med romslige romløsninger- Store vindusflater - 2 store boder til disposisjon- Peisovn på kjøkken- Rolig beliggende og enveiskjørt gate- Gulvvarme i alle rom bortsett fra hovedsoverom- Leiligheten gjennomgikk store renoveringer i 2017Ta kontakt for å avtale visningstidspunkt. Vi må vite på forhånd om du kommer på visning og ber deg ta kontakt for avtale om visning på angitt dag. Dette gjør vi for å unngå spredning av smitte ved at for mange er på visningen samtidig. Visninger hvor det ikke er påmeldte på forhånd vil ikke bli avholdt. Visningspåmelding",2021-04-26,https://www.finn.no/realestate/homes/ad.html?finnkode=214327915,214327915,225058,8658,5733716,3691,Leilighet,Andel,2,68,68,1,1922,G-oransje,3,3057,75,1208589,59.934337,10.765378,NA,149300,NA,NA,NA,66000,NA,NA,NA,NA,NA,NA
FALSE,Vestre Holmen/Røa,"Pilotveien 10, 0770 Oslo",5150000,Romslig 4-roms med balkong - Separat kjøkken 2019 - Bad og toalettrom 2012/13 - Heis - Attraktivt og barnevennlig,"Balkong/Terrasse, Ingen, gjenboere, Barnevennlig, Rolig, Kabel-TV, Moderne, Turterreng, Offentlig, vann/kloakk, Vaktmester-/vektertjeneste, Fellesvaskeri, Bredbåndstilknytning, Livsløpsstandard, Lademulighet"," Ta kontakt for å avtale visning Visningspåmelding En romslig og pent oppusset 4-roms i attraktive Hamborg borettslag. Boligen fremstår svært moderne hvor det har blitt gjort en rekke oppgraderinger og fine fargevalg.Her kan du flytte rett inn!Kort fortalt:Hjørneleilighet med gode lysinnslippTrappefri adkomst med heisSeparat kjøkken fra 2019Bad og toalettrom pusset opp i regi av borettslaget i 2012/13Nye gulv i 2019Overflater helsparklet og malt i 2019Solfylt balkongGode oppbevaringsmuligheter i 3 boderEt attraktivt og veldrevet borettslagOppgradert treningsromBarnevennlige omgivelser og store grøntarealerVarmtvann, kabel-tv og internett inkl.500m til t-bane200m til bussEt godt utvalg av skoler og barnehager i områdetKort vei til marka og turmuligheterLave kjøpsomkostningerHusk å melde deg på visning.For privatvisning, kontakt megler. Ta kontakt for å avtale visning Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=215258177,215258177,295000,15504,5460504,4764,Leilighet,Andel,3,74,76,5,1962,D-rød,NA,11572,84,1280136,59.949228,10.659529,NA,16550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,NA,"Holmenkollveien 93B, 0784 Oslo",7950000,Stor og trivelig 2-roms hjørneleilighet med panoramautsikt. Peis. Trappefri adkomst. Garasje. Ettertraktet beliggenhet.,"Balkong/Terrasse, Peis/Ildsted, Parkett, Barnevennlig, Rolig, Kabel-TV, Sentralt, Garasje/P-plass, Turterreng, Offentlig, vann/kloakk, Utsikt, Bredbåndstilknytning"," Ta kontakt for å avtale visning Visningspåmelding Svært trivelig hjørne-/terrasseleilighet beliggende i populært bygg på Besserud. Flott utsikt til indre Oslofjord, byen og mot Asker/Bærum. Leiligheten har gode solforhold og dagslysforhold med lys inn fra to sider.Arealeffektiv og god planløsning bestående av entré/hall, stue m/peis, spisestue, kjøkken m/spiseplass, soverom, dusjbad/wc og opprinnelig toalettrom (benyttes i dag som garderobe). Fra stuen er det utgang solrik terrasse på ca. 8 kvm. Boligen har behov for oppussing av varierende grad og omfang (standard er hovedsakelig fra byggeåret).Leiligheten disponerer garasjeplass i garasjeanlegg. Varmekabler i adkomstvei. Meget hyggelig beliggenhet like på nedsiden av Besserud, med kort vei til offentlig kommunikasjon, dagligvarehandler, idrettsanlegg, skoler, barnehager og Nordmarka. Ta kontakt for å avtale visning Visningspåmelding",2021-04-25,https://www.finn.no/realestate/homes/ad.html?finnkode=215257486,215257486,NA,210292,8160292,3699,Leilighet,Eier(Selveier),1,83,83,1,1989,E-oransje,NA,3955,91,1496209,59.956093,10.669972,Ja,1064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Tonsenhagen,"Selvbyggerveien 104, 0591 Oslo",4650000,"DØNN STRØKEN 3-roms topp-/endeleilighet m/ høy standard, panoramautsikt og detaljer for den kresne. Stor solrik balkong!","Alpinanlegg, Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Husdyr, tillatt, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Utsikt, Turterreng"," Ta kontakt for å avtale visning Visningspåmelding Bo usjenert på toppen i denne strøkne toppleiligheten med panoramautsikt!Leiligheten fremstår som lys og luftig med lekkert kjøkken og bad. Hele leiligheten ble pusset opp i 2016/17.Lysmalte, helsparklede vegger og heltre fiskebensparkett av eik kombinert med en-stavs parkett skaper en fin harmoni.Her kan du flytte rett inn!Ønsker du å bo sentralt? Bruke 3 min til buss og matbutikk, men samtidig ha marka et steinkast unna?Da bør du ikke gå glipp av denne unike muligheten!- Kjøkken fra KVIK- Solrik balkong på ca. 7,5 kvm- Delikat bad pusset opp i 2017 av Godt Bygg- Varmtvann og fyring er inkl. i felleskostn.- Automatsikringer i sikringsskap. Oppgradert 2017. Samsvarserklæring foreligger- Kjeller- og loftsbod på 7 og 8,5 kvm- Trappefri adkomst og plass til sykkel/barnevogn Ta kontakt for å avtale visning Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=214952075,214952075,61512,117882,4829394,4175,Leilighet,Eier(Selveier),2,66,66,4,1955,G-mørkegrønn,3,5944,72,946896,59.944953,10.824754,NA,43932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Årvoll/Tonsenhagen,"Årvollveien 41A, 0590 Oslo",4150000,MIDT I SMØRØYET! Sjarmerende 3-roms med lekkert bad og solrik balkong. Ledig parkering!,"Alpinanlegg, Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Fellesvaskeri, Garasje/P-plass, Husdyr, tillatt, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Bademulighet, Turterreng"," Tir. 27. april 17:30 - 18:00 + Legg til i kalender Visningspåmelding Her bor du ""midt i smørøyet"" med kort vei til ""alt"".Kort vei til idylliske Lillomarka, buss, matbutikk, badedammen, fotballbaner og Årvoll Gård. Foran blokken ligger et lite tun med plen og benker. Her møtes store og små til lek og en kaffekopp.Borettslaget har ledig parkeringsplasser pr. 14.04.21.Dette er en sjarmerende leilighet du kan flytte rett inn i! - Ikea-kjøkken m/integrerte hvitevarer og frittstående kjøleskap- Delikat bad fra 2010 m/ våtromssertifikat- Solrik balkong på 6,5 kvm med sol fra kl. 08.30-20.30 (sommertid)- Det er mulig å innglasse balkongen- 2 gode soverom- Forkjøpsrett er forhåndsutlyst. Kun 1 har meldt seg- Kjeller- og loftsbod på 3,5 og 12 kvm- Utvendig sykkel/hundevask - Smørebod i kjeller- Egen bod til fryser- Borettslaget har fellesgrill Tir. 27. april 17:30 - 18:00 + Legg til i kalender Visningspåmelding",2021-04-17,https://www.finn.no/realestate/homes/ad.html?finnkode=215118645,215118645,355705,8757,4514462,4409,Leilighet,Andel,2,65,65,3,1953,F-mørkegrønn,3,29455,71,978202,59.947502,10.81707,NA,7818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Røakollen,"Aslakveien 28 A, 0753 Oslo",4680000,Nybygg fra 2019 - Garasje m/elbil lader - Balkong 15 kvm - Takterrasse - IN-ordning - Trappefritt - Attraktivt område,"Balkong/Terrasse, Parkett, Heis, Barnevennlig, Rolig, Kabel-TV, Moderne, Garasje/P-plass, Turterreng, Offentlig, vann/kloakk, Utsikt, Vaktmester-/vektertjeneste, Bredbåndstilknytning, Livsløpsstandard, Lademulighet"," Meld deg på visning med ""knappen"" i annonsen. Ta kontakt med megler for å avtale eventuell privatvisning. Dette gjør vi for å unngå spredning av smitte ved at for mange er på visningen samtidig. Visninger hvor det ikke er påmeldte på forhånd vil ikke bli avholdt. Visningspåmelding Vil du flytte inn i et attraktivt område med kort vei til ""alt""?Hva med en bolig hvor du kan flytte rett inn, har trappefri adkomst med heis, fine solforhold og garasjeplass med elbil lader? - Da er dette boligen for deg!Meget tiltalende med påkostede tilvalgNybygg fra 2019God standard, TG0 og TG1Lun, luftig og lys leilighetStue m/ takhøyde på 2,63mBalkong på 15 kvm med gode solforholdVannbåren gulvvarmeTakterrasseIN-ordning m/ mulighet for nedbetaling av fellesgjeld slik at felleskostnadene reduseres med ca. kr. 1 874,- pr. mndTV, internett, oppvarming og varmtvann inkl.Turmuligheter og skilyøper rett utenfor dørenKort vei til skoler, barnehager og butikkerLave kjøpsomkostningerNybyggarantiHusk på melde deg på visning!For privatvisning, ta kontakt med megler. Meld deg på visning med ""knappen"" i annonsen. Ta kontakt med megler for å avtale eventuell privatvisning. Dette gjør vi for å unngå spredning av smitte ved at for mange er på visningen samtidig. Visninger hvor det ikke er påmeldte på forhånd vil ikke bli avholdt. Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=215256947,215256947,1500000,15504,6195504,5601,Leilighet,Andel,2,73,73,5,2019,C-mørkegrønn,NA,2765,80,1580892,59.9411431,10.6494939,NA,165582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Tonsenhagen,"Ragna Nielsens vei 7, 0592 Oslo",4750000,"IDYLLISK PERLE i markagrensen. Lekker 3-roms i høy 1.etg m/ flott kjøkken og bad, samt solrik balkong og parkering*","Alpinanlegg, Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Fellesvaskeri, Garasje/P-plass, Husdyr, tillatt, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Turterreng"," Ta kontakt for å avtale visning Visningspåmelding I en liten stikkvei i Ragna Nielsens vei finner du denne perlen. Her bor du i idylliske omgivelser med store grøntarealer utenfor og marka som nærmeste nabo.Rett utenfor blokken finner du trampoline, sandkasse, grill, bålpanne, sittegrupper og ikke minst marka.Sameiet har egne parkeringsplasser få meter fra inngangsdøren. Leiligheten ligger i en høy 1.etg, noe som gjør den perfekt for både barnefamilier og eldre. Her er det kun en trapp opp!Leiligheten er pusset opp i senere år og bærer preg av et smakfullt materialvalg.Solrik balkong på 7 kvm med usjenert beliggenhet og sol fra kl.10-20 sommertid.- Badet ble pusset opp i 2013 av KM Bygg & Rehab AS- Ikea-kjøkken m/integrerte hvitevarer- Kjeller- og loftsbod på 7,5 og 11 kvm Ta kontakt for å avtale visning Visningspåmelding",2021-04-26,https://www.finn.no/realestate/homes/ad.html?finnkode=215141550,215141550,NA,120092,4870092,3924,Leilighet,Eier(Selveier),2,67,67,1,1955,F-mørkegrønn,NA,4511,74,936381,59.946697,10.826587,NA,20566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,NA,"Bentsebrugata 10, 0476 Oslo",4650000,Lekker 2- roms sentralt beliggende i klassisk Torshovgård med nærhet til alt. Bør ses!,"Peis/Ildsted, Parkett, Rolig, Kabel-TV, Sentralt, Turterreng, Fellesvaskeri","360° visning Ta kontakt for å avtale visning Visningspåmelding Velkommen til Bentsebrugata 10! En flott, gjennomgående 2-roms leiligheten sentralt beliggende på Torshov med nærhet til parker, butikker, kollektivtransport, restauranter og turstier som virkelig er verdt å se. Boligen har en god takhøyde og store vindusflater som slipper inn godt med naturlig lys og gir en god romfølelse. Boligen er oppgradert i 2014 med nytt bad og WC samt 1-stavs eikeparkett i gang og kjøkken. Malte overflater fra 2020/21. Populær og klassisk bygård med en hyggelig og sjarmerende bakgård.Kort om boligen: Kjelllerbod på 7,3 kvm + loftsbod med gulvareal ca 4,5 kvm.Romslig soverom god med plass til dobbeltseng og garderobeløsning.Separat kjøkken oppgradert i 2014.Opplegg for vaskemaskin og integrert oppvaskmaskin på kjøkken. Fredrik Campbell Pedersen Eiendomsmeglerfullmektig Telefon 22 98 89 50 Mobil 994 23 623 Hjemmeside Send melding Ta kontakt for å avtale visning Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=215256406,215256406,216000,8060,4874060,3874,Leilighet,Andel,1,53,53,2,1919,F-oransje,2,415,60,1004401,59.935036,10.762784,Ja,NA,NA,NA,NA,69932,NA,NA,NA,NA,NA,NA
FALSE,#Vollebekk / Lunden,"Lunden 35, 0598 Oslo",6200000,Romslig 4-roms endeleilighet | Vestvendt terrasse på 14 kvm | Garasjeplass | Lave bokostnader | Meget barnevennlig!,"Balkong/Terrasse, Parkett, Heis, Barnevennlig, Rolig, Kabel-TV, Moderne, Garasje/P-plass, Turterreng, Bredbåndstilknytning"," Dersom du planlegger å delta på annonsert visning bes du som kunde om å gi beskjed i forkant til eiendomsmegler, trykk på påmeldingsknappen i annonsen. Vi tilbyr også privatvisninger for de som ønsker det. Velkommen til en trygg visning! Visningspåmelding Velkommen til Lunden 35! - Romslig 4-roms endeleilighet med vestvendt terrasse på 14,6 kvm. Trappefri adkomst med utsyn mot rolig tun. Leiligheten har god planløsning med romslige og lyse rom. Tek 10 standard og innholdsrik med lys 3-stavs eikeparkett, vannbåren gulvvarme, balansert ventilasjon og HTH kjøkken. Leiligheten disponerer også én parkeringsplass og sportsbod i garasjekjeller. Området er meget barnevennlig med umiddelbar nærhet til skole og barnehage. Ellers nærhet til offentlig kommunikasjon, sentere, dagligvarebutikker og marka..Nyere bygg fra 2019/20Lave bokostnader; tv/internett og oppvarming inkl. i felleskostnaderTrappefri adkomstGod planløsning med romslige romVannbåren gulvvarme i entré, bad og stueBalansert ventilasjonGarasjeplass med direkte heis adkomst Dersom du planlegger å delta på annonsert visning bes du som kunde om å gi beskjed i forkant til eiendomsmegler, trykk på påmeldingsknappen i annonsen. Vi tilbyr også privatvisninger for de som ønsker det. Velkommen til en trygg visning! Visningspåmelding",2021-04-20,https://www.finn.no/realestate/homes/ad.html?finnkode=215255852,215255852,NA,164019,6364019,3615,Leilighet,Eier(Selveier),3,81,81,NA,2019,C-mørkegrønn,4,12025,90,1310614,59.938271,10.827474,NA,13670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Majorstuen,"Maries gate 9B, 0368 Oslo",3900000,"Innbydende og svært arealeffektiv 2-roms med solrik balkong, heis, god takhøyde og super beliggenhet  - Parkering*","Balkong/Terrasse, Bredbåndstilknytning, Garasje/P-plass, Kabel-TV, Parkett, Rolig, Sentralt, Turterreng"," Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Har du behov for privatvisning? Ta kontakt med megler på 469 30 878 eller v.myhre@nordvikbolig.no. Ta gjerne også kontakt hvis du trenger verdivurdering av egen bolig før visning. Husk også å lese salgsoppgave før visning. Visningspåmelding Innbydende, lys og moderne 2-roms leilighet med solrik balkong, heis, god takhøyde og super beliggenhet. Hele leiligheten, med unntak av badet, ble totaloppusset i 2018 med smakfull stil, gode materialer og smarte løsninger. Leiligheten oppleves som romslig og har en arealeffektiv planløsning med gode innredningsmuligheter. Stuen har store vindusflater, takhøyde på 2,62 m og utgang til en stor, solrik balkong. Parkering etter venteliste/ansiennitet.Kort fortalt- Heis- Store vinduer- God takhøyde- Solrik balkong- Oppusset i 2018 - Kjøkken fra 2018- Super beliggenhet- Arealeffektiv planløsning- V.vann og fyring inkl. i felleskost.- El-anlegg og sikringsskap fra 2018- Parkering etter venteliste/ansiennitet- Godt med oppbevaringsplass i skap og to tilhørende kjellerboder Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Har du behov for privatvisning? Ta kontakt med megler på 469 30 878 eller v.myhre@nordvikbolig.no. Ta gjerne også kontakt hvis du trenger verdivurdering av egen bolig før visning. Husk også å lese salgsoppgave før visning. Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=215219288,215219288,41073,99862,4040935,2733,Leilighet,Eier(Selveier),1,31,31,3,1949,NA,2,1249,35,833408,59.927878,10.712339,NA,12601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Hovseter / Røa,"Hovseterveien 84 D, 0768 Oslo",3790000,Lys og pen 2-roms leilighet | Balkong m/ fantastisk utsikt | Garasje* | Heis | Varmtvann inkl. | Bad 2018 | Kjøkken 2016,"Balkong/Terrasse, Heis, Ingen, gjenboere, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Turterreng, Utsikt, Bredbåndstilknytning, Lademulighet"," Tir. 27. april 1600 - 1700 + Legg til i kalender Vi ønsker trygge visninger og har innført tiltak som sikrer at visningene vil bli gjennomført uten trengsel og med 1,5 meter avstand, enten det er fellesvisning eller det avtales privatvisninger. Vi oppfordrer alle til å benytte linken ""påmelding til visning"". Visningspåmelding Velkommen til Hovseterveien 84 D - En lys, romslig og moderne 2-roms i 7. etasje.Ønsker du å bo nærme marka, men samtidig ha kort vei til sentrum og alt byen har å by på? - Da er denne boligen for deg!Fra du går ut av bygget bruker du ca. 5 min på å gå til T-banen, som igjen tar deg ned til Nationaltheateret på ca. 11 min.HØYDEPUNKTERTrappefri adkomst med heis i byggetOpsjon på garasjeplass m/ mulighet for elbil lader (vil medføre økning av fellesgjeld og felleskostnader)Lekkert bad fra 2018Kjøkken fra 2016Gulv og vegger oppusset i 2016Walk-in garderobe og omkledningsromRomslig balkong med fantastisk utsiktFelleskost. inkl. TV, internett, varmtvann og garasjeKort vei til altFellesgjeld vil nedjusteres etterhvert Tir. 27. april 1600 - 1700 + Legg til i kalender Vi ønsker trygge visninger og har innført tiltak som sikrer at visningene vil bli gjennomført uten trengsel og med 1,5 meter avstand, enten det er fellesvisning eller det avtales privatvisninger. Vi oppfordrer alle til å benytte linken ""påmelding til visning"". Visningspåmelding",2021-04-22,https://www.finn.no/realestate/homes/ad.html?finnkode=215253039,215253039,547090,15504,4352594,4609,Leilighet,Andel,1,50,52,7,1975,D-rød,NA,2114,56,970979,59.9491072,10.6530113,NA,53860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,NA,"Gabels gate 1, 0272 Oslo",7500000,"Spennende selveier hjørneleilighet med moderniseringsbehov. God takhøyde, stukkatur, rosett og ildsted. Sentral og rolig","Barnevennlig, Bredbåndstilknytning, Offentlig, vann/kloakk, Peis/Ildsted, Rolig, Sentralt"," Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding Velkommen til Gabels gate 1!Dette er en romslig 3-roms hjørneleilighet med store vinduer som gir godt med lys. Beliggende på hjørnet i rolig sidegate på Skillebekk.Leiligheten trenger modernisering, men har unike detaljer som stukkatur, rosett og god takhøyde.Kjøkken med integrerte hvitevarer. Flislagt bad med badekar, servant og toalett. I tillegg separat toalett i gangen.Hovedsoverom med doble dører inn til stuen. Lys hjørnestue med ildsted.Soverom to vender inn mot rolig bakgård.Leiligheten disponerer to romslige boder og har egen inngang inn fra felles inngangsparti. Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding",2021-04-22,https://www.finn.no/realestate/homes/ad.html?finnkode=215251626,215251626,NA,188842,7688842,2461,Leilighet,Eier(Selveier),2,91,93,1,1900,G-rød,3,531,97,1695800,59.911602,10.708356,NA,230800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Skogen / Holmenkollens Solside,"Arnulf Øverlandsvei 210, 0763 Oslo",7850000,Hyggelig 4-roms over to plan | Vestvendt terrasse m/ fantastisk utsikt | Garasje m/ lader | Marka rett utenfor døra,"Balkong/Terrasse, Peis/Ildsted, Parkett, Heis, Barnevennlig, Rolig, Kabel-TV, Garasje/P-plass, Bademulighet, Turterreng, Utsikt, Bredbåndstilknytning, Lademulighet"," Ta kontakt for å avtale visning Visningspåmelding Hyggelig leilighet over to plan beliggende i Skogen Boligsameie. Boligen har en idyllisk beliggenhet med umiddelbar nærhet til marka og fantastiske turmuligheter. Høyt og fritt beliggende med vestvendt terrasse med gode sol- og utsiktsforhold og mulighet for fantastiske solnedganger.Leiligheten går over to plan med oppholdsrom i form av delvis åpen stue- og kjøkkenløsning på øverste plan. I underetasjen finner man tre soverom, to bad og innvendig bod.Med leiligheten følger garasjeplass m/ lader og det er kort vei til både t-bane og buss.Oppsummert:Hyggelig 4-roms over to planMarka rett utenfor dørenEgen inngang fra bakkeplanSportsbod rett utenforVestvendt terrasse med gode sol- og utsiktsforholdGarasjeplass m/ lader til el-bil/hybridNært off. komm.T-bane m/ adkomst via heis i sameiet Ta kontakt for å avtale visning Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=215252988,215252988,66363,206920,8123283,5006,Leilighet,Eier(Selveier),3,103,106,6,1983,G-oransje,NA,36703,117,1671682,59.9761,10.645857,NA,28952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
