new_building,location,address,price,title,facilities,description_text,date_changed,ad_url,id,omkostninger,totalpris,felleskost_mnd,boligtype,eieform_bolig,soverom,primaerrom,bruksareal,etasje,byggear,energimerking,rom,tomteareal,festeavgift,bruttoareal,fellesformue,formuesverdi,fellesgjeld,boligselgerforsikring,renovert_ar,num,kommunale_avg,tomt,grunnflate,sikringsordning,utleiedel,festear
FALSE,#ÅRVOLL/ TONSENHAGEN,"Rødbergveien 9B, 0591 Oslo",4150000,"Lys og meget pen 3-roms | Solrik, usjenert balkong | Kort vei til marka | Barnevenlig | Kjøkken fra 2018 | Bad fra 2010","Balkong/Terrasse, Barnevennlig, Rolig, Kabel-TV, Sentralt, Offentlig, vann/kloakk, Utsikt, Fellesvaskeri, Lademulighet"," Tir. 20. april 1730 - 1830 + Legg til i kalender Dersom du planlegger å delta på annonsert visning bes du som kunde om å gi beskjed i forkant til eiendomsmegler, trykk på påmeldingsknappen i annonsen. Vi tilbyr også privatvisninger for de som ønsker det. Velkommen til en trygg visning! Visningspåmelding Rødbergsveien 9 B er en lys og delikat 3-roms leilighet med god arealutnyttelse. Populært og attraktivt boligområde med gangavstand til Lillomarka og gode bussforbindelser, butikker etc. Leiligheten har 2 romslige soverom, kjøkken med spiseplass, og stor stue med utgang til vestvendt, usjenert balkong. Gode lys- og solforhold. Hyggelig nærmiljø med fantastiske turmuligheter rett utenfor døren. Godt tilbud av fritidsaktiviteter, barnehager og skoler.2 soverom av god størrelseBaderom utvidet med dusjnisje i regi av borettslaget i 2010, kjøkken fra 2018, nye gulv i 2019.Vestvendt, usjenert og solrik balkong.Store vindusflater som gir gode lysforhold.Umiddelbar nærhet til Lillomarka, meget gode bussforbindelser, skoler, barnehager og matbutikker etc.Populært og barnevennlig boligområde. Tir. 20. april 1730 - 1830 + Legg til i kalender Dersom du planlegger å delta på annonsert visning bes du som kunde om å gi beskjed i forkant til eiendomsmegler, trykk på påmeldingsknappen i annonsen. Vi tilbyr også privatvisninger for de som ønsker det. Velkommen til en trygg visning! Visningspåmelding",2021-04-16,https://www.finn.no/realestate/homes/ad.html?finnkode=214344738,214344738,15759,4521464,4409,Leilighet,Andel,2,65,65,3,1953,G-mørkegrønn,3,29455,NA,72,7819,1008446,355705,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Sentralt på Majorstuen,"Kirkeveien 50, 0368 Oslo",2800000,Sjarmerende leilighet med arealeffektiv planløsning - God takhøyde - Heis - Svært sentral og populær beliggenhet,"Bredbåndstilknytning, Fellesvaskeri, Heis, Kabel-TV, Offentlig, vann/kloakk, Sentralt, Vaktmester-/vektertjeneste, Turterreng"," Ons. 21. april 17:00 - 19:00 + Legg til i kalender Visningspåmelding Kort oppsummert:- Arealeffektiv og optimal planløsning - Lyst og åpent med store vindusflater- Mye sjel og sjarm- Praktisk og smart alkoveløsning- Fellesvaskeri og heis i bygget- Tre parkeringsplasser til utleie (etter botid)- Veldrevet borettslag, med god vedlikeholdshistorikk- Lave kjøpsomkostninger - ingen dok.avgift- Ikke forkjøpsrett i borettslaget- Perfekt for studenter, førstegangskjøpere og pendlere- Svært god romfølelse, må oppleves!Leiligheten ligger i byggets 2. etasje og inneholder entré, bad, stue og kjøkken. Lagringsplass i ekstra loftsbod med gulvareal på ca. 5,5 kvm. Hvis du er opptatt av å bo godt og ha alt av fasiliteter i umiddelbar nærhet, er dette leiligheten for deg! Kun en spasertur unna Frognerparken og flere fine parkområder Ons. 21. april 17:00 - 19:00 + Legg til i kalender Visningspåmelding",2021-04-16,https://www.finn.no/realestate/homes/ad.html?finnkode=214340338,214340338,9532,3027532,2507,Leilighet,Andel,0,26,26,2,1939,F-mørkegrønn,1,NA,NA,30,26544,693818,218000,NA,NA,NA,NA,Eiet,NA,NA,NA,NA
FALSE,ILADALEN,"Vøyensvingen 7, 0458 Oslo",4800000,Lys og flott 2-r selveier m/Heis - Garasje m/EL - Fr. balkonger - Nytt i 2010 - Solrike takterrasser - Fyring & VV inkl.,"Parkett, Heis, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Turterreng, Offentlig, vann/kloakk, Utsikt, Vaktmester-/vektertjeneste, Bredbåndstilknytning, Lademulighet"," Man. 19. april 1700 - 1800 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 2 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Moderne, lys og romslig 2-roms selveier beliggende i et svært populært og attraktivt område på Alexander Kiellands plass, rett ved Ila parken. En innbydende leilighet med store vindusflater/ franske balkonger som gir godt med lys i samtlige rom. Leiligheten ligger fint til i 3.etg. og inneholder stue/spisestue med fransk balkong og åpen kjøkkenløsning, gang, innvendig bod på 3 kvm, bad/wc med opplegg for vaskemaskin og soverom med garderobeskap /fr. balkong. Dette er leiligheten for deg som ønsker å bo sentralt og urbant med nærhet til alt!Kort fortaltHeisNybygg fra 2010Nymalte overflater i 2021Garasjeplass med EL laderFranske balkongerSolrike felles takterrasserVeldrevet sameieFyring, varmtvann, internett mm. inkludertVannbåren gulvvarme i hele leilighetenBod på 3,3 kvmRomslig planløsning Man. 19. april 1700 - 1800 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 2 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-04-19,https://www.finn.no/realestate/homes/ad.html?finnkode=214343664,214343664,133795,4973198,3123,Leilighet,Eier(Selveier),1,48,51,3,2010,D-mørkegrønn,NA,1380,NA,56,32668,1064336,39403,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Storo/Sandaker,"Grefsenveien 30C, 0485 Oslo",4300000,"Lys og gjennomgående 3-roms ende-/ hjørneleilighet med solrik balkong på 7,5 kvm - Fyring & VV inkl. Parkering*","Balkong/Terrasse, Parkett, Barnevennlig, Kabel-TV, Sentralt, Garasje/P-plass, Turterreng, Offentlig, vann/kloakk, Utsikt, Vaktmester-/vektertjeneste, Bredbåndstilknytning"," Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 2 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Gjennomgående 3-roms ende-/ hjørneleilighet i 4.etasje med arealeffektiv planløsning. Usjenert beliggende innerst i blindveien. Leiligheten inneholder en entré, separat kjøkken, stue med utgang til solrik hjørnebalkong, 2 soverom samt bad med ny innredning fra 2018. Lysinnfall fra 3 sider bidrar til godt med naturlig lys i samtlige rom. Leiligheten er godt vedlikeholdt og samtlige rom/dører er malt i 2019-2020. Parkeringsplasser på tomten leies ut for kr. 500,- pr. mnd.Kort fortaltMulig parkeringsleieHeltre gulvMalte slette overflaterSeparat kjøkken fra 2008 med integrerte hvitevarerSydvest-vendt balkong på 7,5 m²AutomatsikringerKjellerbod på 3,3 kvmVarmtvann & fyring inkl.Svært sentral beliggenhet.Alt av servicetilbud i umiddelbar nærhetSvært godt kollektivtilbud Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 2 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-04-19,https://www.finn.no/realestate/homes/ad.html?finnkode=214343415,214343415,122090,4543203,5148,Leilighet,Eier(Selveier),2,54,54,4,1935,G-rød,3,2266,NA,59,18124,1018440,121113,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,ALEXANDER KIELLANDS PLASS,"Maridalsveien 56B, 0458 Oslo",5320000,"Stor, gjennomgående 3-roms andelsleilighet| Uteplass/svalgang| Lave felleskostnader| Ingen forkjøpsrett","Barnevennlig, Kabel-TV, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt"," Man. 19. april 17:00 - 18:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding DNB Eiendom v/ Marte Cudrio har gleden av å presentere flotte Maridalsveien 56B!En lys og innbydende 3-romsleilighet beliggende sentralt, men rolig til på Alexander Kiellands plass. Leiligheten har god planløsning og består av entré, romslig stue i delvis åpen løsning til kjøkkenet, pent kjøkken med plass til stort spisebord, delikat bad fra 2012, samt to soverom som begge vender mot rolig bakgård.Verdt å merke seg:- Mulighet for leie av garasjeplass i nabogården- Romslig svalgang med gode solforhold- Lekkert bad renovert i 2012- Gjennomgående- Fantastisk bakgård- God planløsning- Varmtvann og kabel-tv inkl. - Lave felleskostnader- Ingen forkjøpsrett- Lave omkostninger- Godt med oppbevaringsplass (2 loftsboder og 1 kjellerbod) Marte Cudrio Eiendomsmeglerfullmektig Mobil 414 29 950 Send melding Marthe Hellebust Daglig leder Mobil 922 69 889 Send melding Man. 19. april 17:00 - 18:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding",2021-04-11,https://www.finn.no/realestate/homes/ad.html?finnkode=214235965,214235965,1132,5502132,2896,Leilighet,Andel,2,74,74,2,1892,F-rød,3,551,NA,82,35350,1286911,181000,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FROGNER/SKARPSNO,"Olav Kyrres gate 9A, 0273 Oslo",9500000,PÅKOSTET OG LEKKER 4-ROMS SELVEIER PÅ HELE 112 KVM - STOR BALKONG - PEIS - GARASJE - HEIS - ATTRAKTIV BELIGGENHET,"Balkong/Terrasse, Peis/Ildsted, Parkett, Heis, Barnevennlig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Turterreng, Offentlig, vann/kloakk, Bredbåndstilknytning, Lademulighet"," Man. 19. april 1900 - 1945 + Legg til i kalender Visning som annonsert eller etter avtale med eiendomsmegler. Du kan også melde deg på til visning! Visningspåmelding Velkommen til Olav Kyrres gate 9A, presentert av eiendomsmegler Edvard Chapsang ved Eie avd. Sandvika. Påkostet og svært tiltalende 4-roms leilighet med en attraktiv beliggenhet i et veletablert boligområde på Skarpsno. Leiligheten har gjennomgående planløsning, ligger i 2. etg. og har enkel adkomst med heis. Leiligheten ble vesentlig oppusset i 2016 i regi av tidligere eier og fremstår i dag som meget moderne og innbydende.Leiligheten inneholder innbydende entré/gang, lys og romslig stue med peis, moderne og delikat kjøkken med åpen løsning mot stuen og spisestuedel, 3 gode soverom, flott bad, separat toalettrom. Fra stuen/ spisestuen er det utgang til en hyggelig balkong på ca. 13 kvm.Det medfølger en parkeringsplass i felles garasjeanlegg med elbil lader,samt kjellerbod. Man. 19. april 1900 - 1945 + Legg til i kalender Visning som annonsert eller etter avtale med eiendomsmegler. Du kan også melde deg på til visning! Visningspåmelding",2021-04-16,https://www.finn.no/realestate/homes/ad.html?finnkode=214341191,214341191,246840,9760287,4609,Leilighet,Eier(Selveier),3,112,112,2,1977,E-mørkegrønn,4,4290,NA,122,40312,2112862,13447,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,LØREN,"Lørenveien 54C, 0585 Oslo",1950000,Lys og gjennomgående 2-roms med balkong - Garasjeplass - Fyring/varmtvann inkl. - Sentral beliggenhet - NY i 2019!,"Balkong/Terrasse, Barnevennlig, Garasje/P-plass, Heis, Kabel-TV, Parkett, Sentralt"," Sammen skal vi sikre trygge visninger. Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Husk også å lese salgsoppgave før visning. Vi ønsker trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset gjennomføres visningen individuelt. Meld deg på visning via lenken Visningspåmelding eller kontakt meg på tlf. eller e-post for å avtale tidspunkt. Er du i risikogruppe eller faller innenfor Helsedirektorates krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt. Det er påbudt med munnbind på våre visninger. Visningspåmelding Nordvik avd. Nydalen v/ Cato Rojahn har gleden av å presentere en pen og stilren 2-roms leilighet i Lørenveien 54 C. Meget attraktiv og sentral beliggenhet på Løren med kort vei til nærbutikk, shoppingfasiliteter, offentlig transport og tur- og rekreasjonsområder. Leiligheten holder en høy standard med flott kjøkkeninnredning og integrerte hvitevarer fra Siemens. Materialer og teknisk utstyr er av god kvalitet hvor 1-stavs parkett, felles varmtvann og balansert ventilasjon kan nevnes. Her kan du med flytte rett inn!Verdt å merke seg:- NY i 2019- IN-Ordning- Forkjøpsrett- Ingen dokumentavgift- Medfølger parkeringsplass- Østvendt balkong på ca. 6 m²- Felles varmtvann/ oppvarming- T-bane og flybuss like ved- Gangavstand til ""alt"" av servicefunksjonerVelkommen til visning! Sammen skal vi sikre trygge visninger. Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Husk også å lese salgsoppgave før visning. Vi ønsker trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset gjennomføres visningen individuelt. Meld deg på visning via lenken Visningspåmelding eller kontakt meg på tlf. eller e-post for å avtale tidspunkt. Er du i risikogruppe eller faller innenfor Helsedirektorates krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt. Det er påbudt med munnbind på våre visninger. Visningspåmelding",2021-04-09,https://www.finn.no/realestate/homes/ad.html?finnkode=214195745,214195745,8626,4419626,6178,Leilighet,Andel,1,43,46,4,2019,B-mørkegrønn,2,999,NA,50,NA,1096946,2461000,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,St.Hanshaugen,"Fougstads gate 24, 0173 Oslo",6770000,"Rålekker, påkostet og gjennomgående 3-roms med peis, høy standard og attraktiv beliggenhet - Totalrenovert i 2021","Barnevennlig, Bredbåndstilknytning, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Parkett, Peis/Ildsted, Rolig, Sentralt, Turterreng"," Man. 19. april 18:00 - 18:20 + Legg til i kalender Man. 19. april 18:20 - 18:40 + Legg til i kalender Man. 19. april 18:40 - 19:00 + Legg til i kalender Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Har du behov for privatvisning? Ta kontakt med megler på 469 30 878 eller v.myhre@nordvikbolig.no. Ta gjerne også kontakt hvis du trenger verdivurdering av egen bolig før visning. Husk også å lese salgsoppgave før visning. Visningspåmelding Velkommen til Fougstads gate 24, en delikat og påkostet leilighet i høy 1. etasje på St. Hanshaugen. Leiligheten har høy standard og er totalrenovert i 2021 med eksklusive materialer og smarte løsninger. Under renovering ble alle overflater oppgradert og det ble installert nytt kjøkken, nytt bad, nytt el-anlegg m.m.Kort fortalt:Totalrenovert i 2021Rålekker og gjennomgående 3-roms selveier God og fleksibel planløsning med store romModerne materialvalg og overflater God takhøyde og ny Nordpeis i stue Oppbevaringsplass i to boder Kort vei til Ila skole og barnehager i områdetBo sentralt og likevel i rolige og klassisk byområdeKun en kort spasertur unna ""alt"" av servicetilbudRett ved parken på St. HanshaugenBeboerparkering Man. 19. april 18:00 - 18:20 + Legg til i kalender Man. 19. april 18:20 - 18:40 + Legg til i kalender Man. 19. april 18:40 - 19:00 + Legg til i kalender Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Har du behov for privatvisning? Ta kontakt med megler på 469 30 878 eller v.myhre@nordvikbolig.no. Ta gjerne også kontakt hvis du trenger verdivurdering av egen bolig før visning. Husk også å lese salgsoppgave før visning. Visningspåmelding",2021-04-18,https://www.finn.no/realestate/homes/ad.html?finnkode=214265237,214265237,171992,6998430,3139,Leilighet,Eier(Selveier),2,68,68,1,1925,F-rød,3,5717,NA,76,25037,1292645,56438,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,BJØLSEN/SAGENE,"Stavangergata 46A, 0467 Oslo",2250000,"Pen 1-roms med flott utsikt og nærhet til BI - Oppusset 2020 - Felles solrik takterrasse - Heis - ""Alt"" inkl. fellesutg","Takterrasse, Barnevennlig, Bredbåndstilknytning, Fellesvaskeri, Heis, Husdyr, tillatt, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Bademulighet, Turterreng, Lademulighet"," Sammen skal vi sikre trygge visninger. Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Husk også å lese salgsoppgave før visning. Visningspåmelding Nordvik v/Konstantin Karlsson ønsker velkommen til en stilfull 1-roms leilighet i Stavangergata 46 A. Leiligheten ligger meget attraktivt til på Bjølsen, med alt av bymessige tilbud i umiddelbar nærhet!Leiligheten fremstår som innbydende med god standard og moderne preg. Boligen er malt i lyse moderne farger som skaper en god atmosfære, og har store nye vinduer som bidrar til at leiligheten oppleves som lys og luftig. Leiligheten har en svært god planløsning med god oppbevaringsplass, med åpen kjøkken- og stueløsning samt et flott og moderne flislagt bad. Kort oppsummert: - Oppusset i 2020- Pent og moderne IKEA kjøkken- Badet er oppusset i regi av borettslaget i 2014 - Fyring, varmtvann og fibernett inkludert i fellesutgiftene - Kjellerbod - Veldrevet borettslag Sammen skal vi sikre trygge visninger. Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Husk også å lese salgsoppgave før visning. Visningspåmelding",2021-04-09,https://www.finn.no/realestate/homes/ad.html?finnkode=214307307,214307307,8626,2474660,3152,Leilighet,Andel,0,18,18,4,1954,F-mørkegrønn,1,2234,NA,20,NA,431719,216034,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Lambertseter,"Mellombølgen 4, 1155 Oslo",3400000,Stor 2-roms oppussingsobjekt med stort potensiale. Balkong på 7 kvm og peis. Attraktiv beliggenhet rett ved T-bane!,"Balkong/Terrasse, Peis/Ildsted, Parkett, Barnevennlig, Rolig, Kabel-TV, Sentralt, Turterreng, Offentlig, vann/kloakk, Vaktmester-/vektertjeneste, Fellesvaskeri, Bredbåndstilknytning"," Tir. 20. april 1700 - 1800 + Legg til i kalender Vi ønsker trygge visninger under koronautbruddet, og ber deg derfor om å melde deg på visning. Dette gjøres enkelt ved å klikke på link i denne annonsen, eller ved direkte kontakt med megler. Velkommen til visning! Visningspåmelding Velkommen til Mellombølgen 4! Stor 2-roms hjørneleilighet med østvendt balkong på 7 kvm og peis i stuen. Leiligheten har behov for oppussing og fremstår som et attraktivt objekt med stort potensiale. Beliggenheten er optimal for deg som setter pris på rolige omgivelser med fine turmuligheter samtidig med kort gangavstand T-bane og servicetilbud.2-roms andel hjørneleilighetStort potensialeRomslig stue med peis og utgang til balkongAdskilt kjøkken med vindu i rommetPent flislagt bad fra 2014 med opplegg til vaskemaskinRomslig soverom med plass til dobbeltseng og garderobeGode lagringsmuligheter i 3 medfølgende boderParkering etter ventelisteKun 200 meter til T-baneGangavstand til rikt servicetilbud på Lambertseter senterLave kjøpsomkostninger - Ingen dok.avgift Tir. 20. april 1700 - 1800 + Legg til i kalender Vi ønsker trygge visninger under koronautbruddet, og ber deg derfor om å melde deg på visning. Dette gjøres enkelt ved å klikke på link i denne annonsen, eller ved direkte kontakt med megler. Velkommen til visning! Visningspåmelding",2021-04-16,https://www.finn.no/realestate/homes/ad.html?finnkode=214335200,214335200,12762,3487792,2503,Leilighet,Andel,1,62,62,2,1956,E-rød,2,87949,NA,68,12969,864664,75030,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Brannfjell / Ekeberg,"Brannfjellveien 88 A, 1181 Oslo",15800000,Meget innholdsrik enebolig på 328 m² med solrik hage og terrasse | To hybler | God planløsning | Meget barnevennlig,"Balkong/Terrasse, Peis/Ildsted, Parkett, Barnevennlig, Rolig, Kabel-TV, Sentralt, Garasje/P-plass, Offentlig, vann/kloakk"," Man. 19. april 1630 - 1730 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 2 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding PrivatMegleren har gleden av å presentere en innholdsrik og velholdt enebolig på totalt 328 m² i Brannfjellveien 88 A. Meget attraktiv og barnevennlig beliggenhet, godt tilbaketrukket med solrik terrasse og hage samt umiddelbar nærhet til Brannfjellskogen. Boligen har en svært god planløsning og går over tre plan. Egen inngang til kjeller med to hybler som ble etablert i 2015 - som gir betydelige leieinntekter. Videre fremstår boligen som velholdt. Sameiet består av to eneboliger med vedtektsfestet bruksrett til hage og to biloppstillingsplasser. Kort vei til offentlig kommunikasjon og tilhørighet til Ekeberg skole.Romslig enebolig med to hyblerSvært innholdsrik planløsningTotalt 8 soverom og 4 badSolrik terrasse og hageFlat, lettstelt og skjermet hageTo biloppstillingsplasser Man. 19. april 1630 - 1730 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 2 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-04-16,https://www.finn.no/realestate/homes/ad.html?finnkode=214334465,214334465,410670,16210670,NA,Enebolig,Eier(Selveier),8,300,328,NA,1973,E-gul,11,1169,NA,361,NA,3108967,NA,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,TVEITA,"Erlends vei 32, 0669 Oslo",4100000,Meget pen og moderne 3-roms med innglasset balkong på 8 m2 - Betydelig oppgradert - Kveldssol og fantastisk utsikt!,"Balkong/Terrasse, Peis/Ildsted, Parkett, Ingen, gjenboere, Barnevennlig, Rolig, Kabel-TV, Moderne, Turterreng, Utsikt, Vaktmester-/vektertjeneste"," Ta kontakt for å avtale visning Visningspåmelding Daniel Berggren ved Eie har gleden av å presentere Erlends vei 32, en meget pen 3-roms beliggende sentralt på populære og barnevennlige Tveita!Meget pen og moderne 3-roms, betydelig oppgradert de senere årInnglasset, nordvestvendt balkong på 8m2Fantastisk utsikt mot byen og OslofjordenKveldssolFamilievennlig planløsningGod standardGjennomgåendeLys og luftigStore vindusflaterRomslig stueFlott kjøkken med god skap- og benkeplass2 gode soveromFlott bad, oppusset i regi av borettslaget i 2019Separat toalettrom, oppusset i regi av borettslaget i 2019Walk-in-closet2 praktisk kjellerboder for oppbevaringSentral beliggenhetKort vei til ""alt"" en trenger i en travel hverdagBarnevennlig områdeFlytt rett inn! Ta kontakt for å avtale visning Visningspåmelding",2021-04-19,https://www.finn.no/realestate/homes/ad.html?finnkode=214333628,214333628,15504,4398504,4272,Leilighet,Andel,2,71,83,2,1965,E-rød,3,100020,NA,91,9670,851268,283000,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,MAJORSTUEN / FAGERBORG,"Sorgenfrigata 40A, 0365 Oslo",8700000,"Lys, pen og gjennomgående 3-roms selveier med klassiske detaljer, peis og solrik balkong. Svært attraktiv beliggenhet.","Balkong/Terrasse, Peis/Ildsted, Parkett, Rolig, Kabel-TV, Moderne, Sentralt, Turterreng, Bredbåndstilknytning"," Man. 19. april 1400 - 1500 + Legg til i kalender Visningspåmelding Gjennomgående, lys og trivelig selveierleilighet med klassiske detaljer som bl.a. original stukkatur og rosett, profilert listverk, god takhøyde (3,05 m.), ildsted og originale innerdører.Leiligheten ligger i 2. etasje og består av entré/gang, stue med stort karnapp, kjøkken fra 2018, dusjbad/wc og to soverom. Fra kjøkkenet er det utgang til solrik, overbygget veranda på ca. 8,5 kvm, vendt ut mot stor og frodig bakgård. Ettermiddagssol fra ca. 14-21 på sommerstid.Leiligheten disponerer 3 boder.Meget sentral og attraktiv beliggenhet på Fagerborg/Majorstuen. Kun få minutters spaseravstand til bl.a. Bogstadveien, Stensparken og Marienlystparken.Det er beboerparkering i området og adressen er tilknyttet ordningen. Man. 19. april 1400 - 1500 + Legg til i kalender Visningspåmelding",2021-04-16,https://www.finn.no/realestate/homes/ad.html?finnkode=214333398,214333398,229612,8952729,2530,Leilighet,Eier(Selveier),2,80,80,2,1902,G-oransje,NA,764,NA,87,286,1630433,23117,Ja,NA,NA,NA,NA,NA,NA,NA,NA
