new_building,location,address,price,title,facilities,description_text,ad_url,id,fellesgjeld,omkostninger,totalpris,felleskost_mnd,boligtype,eieform_bolig,soverom,primaerrom,bruksareal,etasje,byggear,energimerking,rom,tomteareal,bruttoareal,formuesverdi,num,fellesformue,boligselgerforsikring,tomt,renovert_ar,kommunale_avg,festeavgift,festear,grunnflate,sikringsordning,utleiedel
FALSE,Bogerud,"Stallerudveien 95, 0693 Oslo",2950000,"Utsiktsleilighet på Bogerud! Flott 2-roms med god standard. Heis. Stor, vestvendt og solrik balkong med panoramautsikt!","Balkong/Terrasse, Heis, Ingen, gjenboere, Barnevennlig, Rolig, Sentralt, Turterreng, Utsikt, Fellesvaskeri", Søn. 21. mars 1200 - 1300 + Legg til i kalender Grunnet strengt smittevern ber vi om at alle melder seg på visningen i god tid. Hold deg hjemme om du er syk. Bruk munnbind og hold god avstand til andre på visningen. Visningspåmelding Marita Husum Nilsen har gleden av å presentere denne lekre utsiktsleilighet i Stallerudveien 95! Her har du umiddelbar nærhet til Østmarka samtidig som det tar 20 minutter inn til sentrum med t-banen. Leiligheten er malt i moderne farger som gir en god atmosfære og som passer til de fleste innredninger. Fra den vestvendte balkongen er det en fantastisk utsikt med sol fra tidlig ettermiddag til solnedgang.Dette er noe av hva leiligheten kan by på:- Bad pusset opp i borettslagets regi i 2007- Kjøkken fra 2013- Mulighet for å gjøre om til 3-roms- Loftsbod på 3 kvm- Flott fellesvaskeri- Mulighet for leie av parkeringsplass - ledige plasser!- Ingen gjenboere!- Stor balkong med utsikt over Oslo og Østensjøvannet- Umiddelbar nærhet til både Østmarka og t-baneVelkommen til visning! Marita Husum Nilsen Eiendomsmegler Telefon 23 12 65 60 Mobil 980 18 030 Hjemmeside Send melding Søn. 21. mars 1200 - 1300 + Legg til i kalender Grunnet strengt smittevern ber vi om at alle melder seg på visningen i god tid. Hold deg hjemme om du er syk. Bruk munnbind og hold god avstand til andre på visningen. Visningspåmelding,https://www.finn.no/realestate/homes/ad.html?finnkode=210878547,210878547,391058,15554,3356612,5042,Leilighet,Andel,1,53,53,7,1963,E-lysegrønn,NA,8488,58,785589,NA,14289,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,SAGENE/BJØLSEN,"Bentsebrugata 29A, 0469 Oslo",2750000,SOLGT,"Balkong/Terrasse, Bredbåndstilknytning, Fellesvaskeri, Offentlig, vann/kloakk, Rolig, Sentralt, Utsikt"," Ons. 17. mars 17:00 - 18:00 + Legg til i kalender Tor. 18. mars 17:00 - 18:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding Michael Marveux i DNB Eiendom har gleden av å presentere Bentsebrugata 29A!Lys og pen 1-roms med super beliggenhet på Sagene/BJølsen i bygget toppetasje. Leiligheten har en smart og effektiv planløsning med store vindusflater og god takhøyde som gir godt med naturlig lysinnslipp. Svært veldrevet borettslag med god økonomi og vedlikeholdshistorikk. Kort vei til god offentlig kommunikasjon og Handelshøyskolen BI. - Varmtvann, fyring, kabel-tv og internett inkl. i felleskostn.- God tilknytning til offentlig kommunikasjon- Kort vei til Storo og Handelshøyskolen BI- Felles vaskeri i samme etasje- Ingen dok.avg./forkjøpsrett- Perfekt førstegangskjøp- Vinduer fra 2018Velkommen inn Michael Marveux Eiendomsmeglerfullmektig Mobil 951 89 834 Send melding Ons. 17. mars 17:00 - 18:00 + Legg til i kalender Tor. 18. mars 17:00 - 18:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=210746173,210746173,247000,1132,2998132,3227,Leilighet,Andel,0,22,22,5,1939,G-mørkegrønn,1,1335,24,505066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,ST.HANSHAUGEN,"Frydenlundgata 3A, 0169 Oslo",8200000,"Gjennomgående og klassisk 4-roms selveier | Stukkatur, rosett og fløydører | 2 vedovner","Barnevennlig, Bredbåndstilknytning, Kabel-TV, Moderne, Offentlig, vann/kloakk, Parkett, Peis/Ildsted, Rolig, Sentralt"," Søn. 21. mars 1300 - 1400 + Legg til i kalender Man. 22. mars 1700 - 1800 + Legg til i kalender Visningspåmelding Samsolgt by DNB Eiendom har gleden av å presentere en lekker, gjennomgående og klassisk 4 roms i høy 1. etg, med en svært populær beliggenhet på St. Hanshaugen. Leiligheten holder en god standard i alle rom og har gjennomgått en oppussing av alle rom de siste 10 årene, med bla bad, kjøkken og overflater. Detaljer som stukkatur og rosett i flere rom, doble fløydører mellom stuene og to vedovner hører selvsagt med. Dette er en lun og praktisk leilighet som passer for alle, også barnefamilier.Verdt å vite:- Bad, kjøkken, vinduer og det elektriske er pusset opp de siste 10 år- 2 stuer- Separat kjøkken mot bakgård- 2 Soverom mot bakgård- Høy 1. etasje- Veldrevet sameie- Godt med oppbevaringsplass- Kort vei til alt- Barnehager og skoler i nærheten- St. Hanshaugen park i enden av gata Søn. 21. mars 1300 - 1400 + Legg til i kalender Man. 22. mars 1700 - 1800 + Legg til i kalender Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=210532033,210532033,143000,209912,8552912,2737,Leilighet,Eier(Selveier),2,91,91,NA,1897,G-oransje,4,NA,NA,1784169,NA,6655,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Abildsø,"Svaneveien 15, 1187 Oslo",5500000,Romslig 5-roms leilighet i firemannsbolig med solrik balkong og markterrasse - Barnevennlig og populært boligområde,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Hage, Husdyr, tillatt, Ingen, gjenboere, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Bademulighet, Turterreng"," Tor. 18. mars 17:30 - 18:00 + Legg til i kalender Tor. 18. mars 18:00 - 18:30 + Legg til i kalender Visningspåmelding Velkommen til Svaneveien 15 - En romslig 5-roms selveier leilighet i en firemannsbolig med barnevennlig beliggenhet. Boligen har en praktisk og innholdsrik planløsning, her har man entré med oppbevaringsplass, stor stue med utgang til terrasse, adskilt kjøkken med spiseplass, flislagt bad og fire gode soverom.Kort fortalt- Solrik terrasse på 6,8 kvm.- Seksjonen disponerer hagedel med markterrasse- Noe moderniseringsbehov- Lys og romslig stue - Pent kjøkken med masse lagringsplass- Fire soverom i tilknytning til hverandre- Felles vaskerom i kjeller med egen maskin- Kjellerbod på ca. 13 kvm- Barnevennlig område med store fellesområder og lekeplasser- Idylliske Østensjøvannet i umiddelbar nærhet- Naturskjønne omgivelser med kort vei til Østmarka Tor. 18. mars 17:30 - 18:00 + Legg til i kalender Tor. 18. mars 18:00 - 18:30 + Legg til i kalender Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=210842348,210842348,114000,149992,5763992,4439,Leilighet,Eier(Selveier),4,96,96,2,1953,G-rød,5,824,106,1016636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Sofienberg,"Sars' gate 31G, 0562 Oslo",3300000,Meget koselig 1-roms leilighet med separat kjøkken | Mot bakgård | Sovealkove |V.vann og fyring ink. i fellesutgifter!,"Fellesvaskeri, Moderne, Offentlig, vann/kloakk, Rolig"," Søn. 21. mars 1300 - 1400 + Legg til i kalender Tor. 18. mars 1700 - 1800 + Legg til i kalender Visningspåmelding Samsolgt by DNB Eiendom har gleden av å presentere denne svært hyggelige 1-romsen på Sofienberg, med Botanisk hage som nabo. Det er kort vei til alle servicefasiliteter, kollektivtrafikk og turmuligheter i bl.a. Botanisk hage. Leiligheten har en praktisk planløsning, med et pent flislagt bad, stort separat spisekjøkken og en lys og luftig stue med sovealkove. Det er godt med lagringsplass i boder, innebygde skap og under den oppbygde sengen i alkoven. Videre ble leiligheten pusset opp i 2020/2021 med nymalte overflater i alle rom, og nytt laminatgulv på kjøkken. Dette er en innflyttingsklar leilighet, ypperlig for en førstegangskjøper.Verdt å vite:- Sovealkove- Separat kjøkken- Nyoppusset i 2020/2021- Ligger mot bakgård- Varmtvann og fyring inkl.Velkommen til visning! Søn. 21. mars 1300 - 1400 + Legg til i kalender Tor. 18. mars 1700 - 1800 + Legg til i kalender Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=210649702,210649702,189000,12620,3501620,3637,Leilighet,Aksje,0,35,35,NA,1940,G-mørkegrønn,1,NA,NA,0,NA,18703,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Manglerud,"Rugveien 40, 0679 Oslo",3000000,Flott 1-roms med sovealkove. Bad fra 2010 i regi av borettslag. Fyring og varmvann inkludert. Nærhet til Østmarka.,"Bredbåndstilknytning, Fellesvaskeri, Heis, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Rolig, Sentralt, Vaktmester-/vektertjeneste, Turterreng"," Søn. 21. mars 15:00 - 16:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding Rugveien 40 er en flott 1-roms beliggende i 10.etasje. Heisadkomst til leilighetsplan. Hyggelige grøntområder rundt bebyggelsen, og kort gangavstand til Manglerud senter og Østensjøvannet. Nærhet til vakre Østmarka med flotte tur- og rekreasjonsmuligheter, butikker, buss og t-bane gjør dette til et attraktivt førstegangskjøp. Fyring, varmtvann, kabel-tv og internett er inkludert i felleskost. Boligen har en delvis åpen kjøkkenløsning med en barløsning, og borettslaget har blant annet satt inn nye vinduer i 2017 og tatt badet i 2010. Praktisk og arealeffektiv planløsning som gjør boligen enkel å møblere. Store vinduer i stuen gir mye lys og har en hyggelig utsikt mot borettslagets grøntområder. Mikael Lilletvedt Eiendomsmegler Mobil 951 82 399 Send melding Daniel Nielsen Eiendomsmegler Mobil 913 92 733 Send melding Søn. 21. mars 15:00 - 16:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=210790384,210790384,115000,8626,3123626,2407,Leilighet,Andel,0,34,34,10,1960,C-gul,1,43262,38,564974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FROGNER,"Gabels gate 45B, 0262 Oslo",6000000,Meget sentral beliggende 3-roms selveier i Gabels gate. Kjøkken & bad modernisert 2017. Trappefri adkomst. Fjernvarme,"Peis/Ildsted, Rolig, Sentralt"," Tor. 18. mars 17:30 - 18:30 + Legg til i kalender Søn. 21. mars 13:00 - 14:00 + Legg til i kalender Visningspåmelding Merita Hadri v/ DNB Eiendom ønsker deg velkommen til Gabels gate 45B. Sentralt og attraktivt beliggende i et av Oslos mest fasjonable nabolag. Leiligheten har en fantastisk beliggenhet for deg som ønsker å bo rolig, men svært sentralt og med nærhet til alt.Kvaliteter:- Boligen ligger i 1.etasje beliggende rolig og tilbaketrukket i en enveiskjørt gate.- Koselig bakgård m sitteplasser- mulighet for grilling.- Lys og luftig stue med peis. God plass til både sofagruppe og spisestue.- Separat kjøkken med innredning fra 2017.- Flislagt baderom med varmekabler modernisert 2017. (jmf tidligere salgsoppg.)- Pent separat toalettrom.- To gode soverom.- Bod på 2 m²- Fjernvarme inkludert. (A-konto).- Ønsker du å bo i en attraktiv beliggenhet midt i hjertet av Frogner?Velkommen! Merita Hadri Eiendomsmegler Mobil 951 54 850 Send melding Malin Hveem Eiendomsmeglerfullmektig Mobil 958 44 243 Send melding Tor. 18. mars 17:30 - 18:30 + Legg til i kalender Søn. 21. mars 13:00 - 14:00 + Legg til i kalender Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=210835945,210835945,167141,151342,6318483,6036,Leilighet,Eier(Selveier),2,70,71,NA,1938,G-mørkegrønn,3,1382,78,1490376,NA,14976,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Uranienborg-Majorstuen,"Kirkeveien 57, 0368 Oslo",3100000,Optimalt førstegangskjøp på populære Majorstuen med balkong|Heis|Attraktiv gate med nærhet til alt!,"Balkong/Terrasse, Bredbåndstilknytning, Fellesvaskeri, Heis, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Sentralt, Utsikt"," Søn. 21. mars 15:00 - 16:00 + Legg til i kalender Tir. 23. mars 17:00 - 18:00 + Legg til i kalender Visningspåmelding DNB Eiendom v/ Kaja Fossberg har gleden av å presentere denne lekre, innholdsrike 1-roms selveierleiligheten i byggets 3 etasje. Leiligheten inneholder entré med plass til oppbevaring, flislagt bad med varmekabler, sovealkove og romslig stue med åpen kjøkkenløsning og utgang til en hyggelig balkong. Beliggenheten er meget sentral med Frognerparken i umiddelbar nærhet og kort vei til Bogstadveien og alt av byens fasiliteter, kollektivtrafikk og servicetilbud. -Balkong-Tilgang til felles takterrasse, heis og vaskerom-Lave felleskostnader med varmtvann og fyring inkl. -Perfekt som pendlerbolig, utleieobjekt eller førstegangsleilighet-Bod i kjeller for ekstra lagringsplass-God planløsning Kaja Aune Fossberg Eiendomsmeglerfullmektig Mobil 907 41 419 Send melding Søn. 21. mars 15:00 - 16:00 + Legg til i kalender Tir. 23. mars 17:00 - 18:00 + Legg til i kalender Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=210806944,210806944,83000,80912,3263912,2896,Leilighet,Eier(Selveier),0,28,28,3,1932,E-mørkegrønn,1,1020,32,794409,NA,10154,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,AMMERUD,"Ammerudhellinga 28, 0959 Oslo",3000000,"Stemningsfull 3-roms med stor innglasset balkong| Vv. og fyring inkl. | Kort vei til T-bane/buss, skole og marka!","Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Fellesvaskeri, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Rolig, Sentralt, Utsikt, Turterreng","360° visning Tor. 18. mars 16:00 - 17:30 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding Ammerudhellinga 28 er en lys og romslig 3-roms andelsleilighet med en god planløsning og sydvendt, innglasset balkong. Leiligheten strekker seg over hele 74 kvm P-rom og har en stor balkong på hele 12 kvm. Boligen er gjennomgående med lys fra begge kanter. De generøse vindusflatene i boligen gir rikelig med dagslys til rommene. Stuen er leilighetens naturlige samlingspunkt og har god plass til både spisebord og hjørnesofa. Leilighetens arealeffektive planløsning og store rom gjør det enkelt å trives her. I tillegg er både vv, fyring, kabel-tv og internett inkludert i felleskostadene. Eiendommen ligger i et attraktivt og veldrevet borettslag på Ammerud i grønne omgivelser, skjermet for trafikk og støy. Det er likevel kort vei til kollektivt og dagligvare. Vel møtt til hyggelig visning. Zarine Lopez Mirzad Eiendomsmegler Mobil 416 64 086 Send melding Tor. 18. mars 16:00 - 17:30 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=210761323,210761323,57000,8626,3065626,5658,Leilighet,Andel,2,74,89,1,1966,G-mørkegrønn,3,19567,98,887131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Carl Berner,"Trondheimsveien 111D, 0565 Oslo",3300000,Pen 1-roms med sovealkove - Sental og attraktiv beliggenhet - Ingen dok.avgift. - Fyring inkl. - Ingen forkjøpsrett,"Kabel-TV, Sentralt, Offentlig, vann/kloakk, Fellesvaskeri, Bredbåndstilknytning"," Ons. 17. mars 1700 - 1800 + Legg til i kalender Dersom du ikke ønsker å delta på vår annonserte visning tilbyr selger å ta imot for privatvisning - ta kontakt med megler for nærmere avtale. Visningspåmelding Velkommen til Trondheimsveien 111DLys og pen 1-roms med sentral og attraktiv beliggenhet på Carl Berner. Leiligheten har en arealeffektiv planløsning og inneholder sovealkove, romslig stue, kjøkken, bad og entré med plass til å henge fra seg yttertøy.Fra leiligheten er det kort vei til offentlig kommunikasjon via buss, trikk og t-bane, servicetilbud, hyggelige kafeer og restauranter. Det er også gangavstand til blant annet populære Grünerløkka, Rodeløkka og Løren.Perfekt førstegangskjøpTilhørende en loftsbod og en kjellerbodFyring, kabel-tv og internett inkl.Lave kjøpsomkostninger - ingen dok.avgiftIngen forkjøpsrettSentral beliggenhetKort vei til offentlig kommunikasjonTrykk ""meld på visning"". Velkommen til hyggelig visning! Ida Brekke Engesveen Eiendomsmegler Mobil 414 26 041 Hjemmeside Send melding Ons. 17. mars 1700 - 1800 + Legg til i kalender Dersom du ikke ønsker å delta på vår annonserte visning tilbyr selger å ta imot for privatvisning - ta kontakt med megler for nærmere avtale. Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=210870967,210870967,159655,5660,3465315,3468,Leilighet,Andel,NA,37,37,5,1929,G-mørkegrønn,NA,1285,42,739381,NA,NA,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FROGNER/ HEIA,"Bygdøy Alle 81A, 0268 Oslo",15900000,"Lys, lekker og gjennomgående 4-roms selveier med solrik balkong - Heis - 2 garasjeplasser - Peis - 2 bad - Svømmehall","Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Heis, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Parkett, Peis/Ildsted, Rolig, Sentralt, Vaktmester-/vektertjeneste, Bademulighet, Turterreng"," Søn. 21. mars 15:00 - 16:00 + Legg til i kalender Man. 22. mars 17:30 - 18:30 + Legg til i kalender Tiltak vedr. Covid-19 virus: Dersom du planlegger å delta på annonsert visning skal det gis beskjed i forkant til eiendomsmegler. Dette for å sørge for en trygg gjennomføring. Vi tilbyr også privatvisninger for de som ønsker det. Kontakt megler - Anne Gerlyng Smith: 95 47 00 38 Visningspåmelding Velkommen til Bygdøy Allé 81A på Heia. Dette er eiendommen for de som ønsker å bo sentralt, men svært stille i grønne omgivelser og med kort avstand til til ""alt"" Oslo har å by på. Leiligheten har en gjennomtenkt og god planløsning. Det er morgensol i kjøkken og spisestue. Ettermiddags- og kveldssol i stuen og på balkongen. Kort fortalt:- Heis- Vedfyrt ildsted- 3 soverom, 2 bad og vaskerom- Sydvestvendt balkong på ca. 13 kvm. Oppgradert i 2012/14 med membran og fliser- 2 parkeringsplasser i oppvarmet garasje med heisadkomst, mulighet for el-lader- Svømmehall med motstrømsanlegg, med trimapparater og badstue for sameiet- Sameiet har en velfungerende vaktmestertjeneste som ivaretar alle fellesareal og tekniske installasjoner ifbm. svømmehall og garasje. Søn. 21. mars 15:00 - 16:00 + Legg til i kalender Man. 22. mars 17:30 - 18:30 + Legg til i kalender Tiltak vedr. Covid-19 virus: Dersom du planlegger å delta på annonsert visning skal det gis beskjed i forkant til eiendomsmegler. Dette for å sørge for en trygg gjennomføring. Vi tilbyr også privatvisninger for de som ønsker det. Kontakt megler - Anne Gerlyng Smith: 95 47 00 38 Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=210798677,210798677,18910,407592,16326502,8463,Leilighet,Eier(Selveier),3,139,139,2,1992,B-gul,4,971,153,2701272,NA,24940,NA,NA,NA,NA,NA,NA,NA,NA,NA
