new_building,location,address,price,title,facilities,description_text,date_changed,ad_url,id,num,omkostninger,totalpris,boligtype,eieform_bolig,soverom,primaerrom,bruksareal,byggear,energimerking,tomteareal,bruttoareal,boligselgerforsikring,formuesverdi,fellesgjeld,felleskost_mnd,etasje,rom,fellesformue,sikringsordning,festeavgift,tomt,kommunale_avg,grunnflate,renovert_ar,festear,utleiedel
FALSE,Bjølsen,"Larviksgata 4, 0468 Oslo",4750000,Stilren og pen 2-roms med solrik veranda på hele 20 kvm i rolig gate | Høy standard | Vinduer 2020 | Badekar og Walk-in,"Balkong/Terrasse, Bredbåndstilknytning, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Parkett, Sentralt"," Søn. 11. april 15:00 - 16:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding Velkommen til Larviksgata 4En delikat og pen 2-roms med stor og koselig veranda i en rolig blindgate. Her kan både familie og venner nyte de sene sommerkveldene. Leiligheten har store gode rom og moderne stilvalg som gjør dette til en leilighet som absolutt er verdt en titt. * Solrik og stor veranda på 20 kvm, hvorav 8 kvm er overbygget. * Bjølsenparken som nærmeste nabo* Høy 1.etasje* Åpen kjøkken-/stueløsning.* Stort og pent bad med både badekar og dusj. Lagt nye fliser, smøremembran og innredning i 2017.* Walk-in garderobe * Moderne kjøkken fra 2015. God plass til stort spisebord ved kjøkken. * Lagt ny en stavs parkett i 2015. Nymalt 2019/2020* Sentral beliggenhet med gode bussforbindelser opp til marka eller ned til by. * Mulighet for å leie garasjeplass Thomas Alexander Tønder Fagansvarlig Mobil 934 65 319 Send melding Søn. 11. april 15:00 - 16:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding",2021-04-07,https://www.finn.no/realestate/homes/ad.html?finnkode=212559560,212559560,NA,8582,4873980,Leilighet,Andel,1,61,65,1980,E-rød,3607,72,NA,1128466,115398,3285,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Hasle/Frydenberg,"Adam Hiorths vei 12A og B, 0575 Oslo",25300000,Unik og påkostet eiendom med herskapelig villa + garasje med frittstående utleiebolig. Parkmessig opparbeidet tomt,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Hage, Kabel-TV, Offentlig, vann/kloakk, Parkett, Peis/Ildsted, Rolig, Sentralt"," Søn. 11. april 12:00 - 13:00 + Legg til i kalender Sammen skal vi sikre trygge visninger. Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Husk også å lese salgsoppgave før visning. Visningspåmelding Nordvik har gleden av å presentere en innholdsrik og fantastisk eiendom beliggende i etterspurte Adam Hiorths Vei 12. Eiendommen består av en herskapelig og stor villa (390 kvm. BRA) samt en frittstående garasje med utleiebolig i 2. etg. (88 kvm. BRA).Kort fortalt:Velholdt, gjennomført og påkostet villa med eksklusive materialvalg. Her kan du flytte rett inn!Gjennomgående og god planløsning med store romParkmessig opparbeidet tomt på ca. 1,3 mål med flere sonerUtleieboligen er leid ut p.t. for kr 11 500,- i mnd. Praktikantdel i del av kjeller i hovedhuset med egen inngang Sentrumsnær og rolig beliggenhet i attraktiv gate. Kort vei til offentlig kommunikasjon og et variert servicetilbudDette er en unik eiendom som meget sjeldent tilbys i markedet. Søn. 11. april 12:00 - 13:00 + Legg til i kalender Sammen skal vi sikre trygge visninger. Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Husk også å lese salgsoppgave før visning. Visningspåmelding",2021-03-27,https://www.finn.no/realestate/homes/ad.html?finnkode=199104309,199104309,NA,649842,25949842,Enebolig,Eier(Selveier),5,424,478,1925,F-gul,1367,529,NA,3982512,NA,NA,NA,10,NA,NA,NA,NA,31014,NA,NA,NA,NA
FALSE,Bjerke,"Refstadsvingen 5, 0589 Oslo",3600000,Lys og gjennomgående 4-roms leilighet med balkong - Rehabilitert bad (2015) - Markanært - Heis - Varmtvann/fyring inkl.!,"Balkong/Terrasse, Heis, Ingen, gjenboere, Barnevennlig, Kabel-TV, Sentralt, Turterreng, Offentlig, vann/kloakk, Utsikt, Vaktmester-/vektertjeneste, Fellesvaskeri, Bredbåndstilknytning","360° visning Ta kontakt for å avtale visning Visningspåmelding Lys og gjennomgående 4-roms andelsleilighet beliggende i høyblokkens 4. etasje. Leiligheten består av entre, bad, wc, kjøkken, 3 soverom og stue med utgang til sydvendt balkong på 7,5m². Leiligheten har malte slette veggoverflater, laminat på gulv, kjøkkeninnredning med 1-speils bjørkefronter og laminat benkeplate fra 2004 og flislagt bad og wc med varmekabler i gulv som er rehabilitert i regi av borettslaget i 2015 med nye overflater, membranløsninger, innredning, sluk og røropplegg.God offentlig kommunikasjon med få minutters gange til bussholdeplass på Bjerke og t-bane på Vollebekk.Gåavstand til skole og barnehage.Leiligheten disponerer 1 kjellerbod og 1 loftsbod, samt bruk av fellesvaskeri.2 stk. personheiser i felles oppgang.Meldefrist for OBOS-medlemmer: 08.04.2021. Hung C. Nguyen Eiendomsmegler Telefon 22 80 20 36 Mobil 452 40 657 Fax 22 80 20 31 Hjemmeside Send melding Anette Alnes Eiendomsmegler Telefon 22 80 20 30 Mobil 478 17 181 Hjemmeside Send melding Ta kontakt for å avtale visning Visningspåmelding",2021-04-11,https://www.finn.no/realestate/homes/ad.html?finnkode=212608070,212608070,NA,15554,4004554,Leilighet,Andel,3,72,72,1961,F-lysegrønn,36974,80,Ja,1086253,389000,5585,4,4,39995,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Nordstrand/Ljan,"Ingiers vei 10, 1167 Oslo",32000000,"Stor, elegant funkisvilla med slående beliggenhet. Panoramautsikt fra solrike uteplasser. Portnerbolig og dobbelgarasje.","Balkong/Terrasse, Peis/Ildsted, Parkett, Ingen, gjenboere, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Turterreng, Offentlig, vann/kloakk, Utsikt, Bredbåndstilknytning"," Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Velkommen til Ingiers vei 10 - en smakfull, stilbevisst og innholdsrik funkisvilla i misunnelsesverdige omgivelser. Her bor du solrikt og usjenert til, og den velstelte eiendommen kan stolt skilte med fantastisk panoramautsikt over Bunnefjorden.Tomten på over 2 mål inneholder i tillegg en stor dobbelgarasje, en innbydende og romslig portnerbolig, et lysthus, dukkehus og flere herlige uteplasser - både i hagen, ved stuen og i 2. etasje.Villaen ble pusset opp ute og inne i perioden 2000-2002, og fremstår med tidsmessige farge- og materialvalg, god standard og vakre detaljer. Stuen og spisestuen har store, nyere vindusflater, og ved en lun forstue er det et pent bibliotek. Videre er det et klassisk kjøkken, to bad/wc, to wc-rom, vaskerom, innredet kjellerhybel og tre luftige soverom. Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-03-29,https://www.finn.no/realestate/homes/ad.html?finnkode=212596229,212596229,NA,815670,32815670,Enebolig,Eier(Selveier),7,385,405,1938,G-gul,2197,472,Ja,3286863,NA,NA,NA,NA,NA,NA,NA,NA,24899,NA,NA,NA,NA
FALSE,Bjerke,"Brobekkveien 20 B, 0598 Oslo",9490000,"Attraktiv halvpart med fire soverom, hybel i underetasje og et anneks. Dobbelgarasje, elbillader og terrasse på 160 kvm","Balkong/Terrasse, Peis/Ildsted, Parkett, Ingen, gjenboere, Barnevennlig, Rolig, Moderne, Sentralt, Garasje/P-plass, Offentlig, vann/kloakk, Bredbåndstilknytning"," Søn. 11. april 1230 - 1400 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Brobekkveien 20 B er en attraktiv halvpart av tomannsbolig med familievennlig planløsning over tre etasjer og separat hybel i underetasjen. Boligen ligger sentralt til med barnehager og skoler i alle trinn i nærområdet. I tillegg er det gangavstand til buss, kjøpesenter og kun et kvarter å gå til marka. Nydelige solforhold kan nytes i hagen eller på en terrasse på hele 160 kvm. Parkering er i dobbelgarasje med elbillader.I andre etasje ligger fire soverom med skyvedørsgarderober, og et lekkert bad med dusjhjørne. I første etasje har boligen en stor stue og et moderne kjøkken med en tilknyttet spisestue. I underetasjen ligger den lyse hallen med skyvedørsgarderobe, og tilknyttet vaskerom. I tillegg er det hybel med stue, kjøkken og bad. På tomten står også et anneks med to rom og badstue. Søn. 11. april 1230 - 1400 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-04-11,https://www.finn.no/realestate/homes/ad.html?finnkode=212592607,212592607,NA,252920,9742920,Tomannsbolig,Eier(Selveier),4,179,183,1970,E-gul,429,208,Ja,1977432,NA,NA,NA,NA,NA,NA,NA,NA,16760,NA,NA,NA,NA
FALSE,Nordstrand,"Åsdalsveien 40B, 1166 Oslo",9800000,"Innholdsrik enebolig med solrik hage, stor terrasse og garasje. Barnevennlig beliggenhet rett ved Skredderjordet","Balkong/Terrasse, Peis/Ildsted, Barnevennlig, Rolig, Sentralt, Garasje/P-plass, Turterreng, Alarm, Bredbåndstilknytning"," Søn. 11. april 1600 - 1700 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Åsdalsveien 40B er en enebolig over to plan med garasje. Boligen ligger i et attraktivt, veletablert og barnevennlig område, i gangavstand til barnehager og flere skoler. Det er også kort vei til omkringliggende rekreasjonsområder, deriblant Skredderjordet.Boligen er fra 1984 og ble tilbygd i 1988. Standard er i all hovedsak fra byggetiden og det må derfor påregnes både modernisering og oppgradering for å møte dagens krav til standard.Planløsningen er innholdsrik og boligen har blant annet to bad, vaskerom, dusjbad og badstue. Det er tre soverom med god størrelse, hvor ett ligger i første etasje og har skyvedørsgarderobe. Videre er det stue i begge etasjer, der hovedstuen har peisovn og utgang til veranda. Kjøkkenet ligger i eget rom og har stor innredning og spiseplass ved vindu. Søn. 11. april 1600 - 1700 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-03-29,https://www.finn.no/realestate/homes/ad.html?finnkode=210159777,210159777,NA,260670,10060670,Enebolig,Eier(Selveier),3,187,214,1984,G-oransje,544,250,Ja,2874879,NA,NA,NA,5,NA,NA,NA,NA,16956,NA,NA,NA,NA
FALSE,Gamle Furuset,"Micheletveien 38M, 1053 Oslo",2190000,Lys og arealeffektiv 1-roms med vv a konto og kabel TV inkl. - God standard fra 2017 - Perfekt førstegangsbolig!,"Balkong/Terrasse, Barnevennlig, Kabel-TV, Garasje/P-plass, Offentlig, vann/kloakk"," Ta kontakt for å avtale visning Visningspåmelding Daria Dymarska og Sandra Nilssen ved din lokale eiendomsmegler Eie har gleden av å presentere en lys og innbydende leilighet med god arealutnyttelse og sydvestvendt terrasse med gode solforhold! Leiligheten har en rolig og skjermet beliggenhet i grønne tilbaketrukket omgivelser. Fra boligen er det kort vei til ""alt"" en trenger i en travel hverdag.Arealeffektiv planløsningSydvestvendt terrasse med hageparsellTrappefri adkomstGod standardÅpen kjøkken-stueløsningStore vindusflater som slipper inn rikelig med lysFlislagt bad med varmekabler, rehabilitert i regi av borettslaget i 2017HTH-kjøkken med integrerte hvitevarer fra 2017Waterguard i vaskerom/garderobePraktisk kjellerbod for oppbevaring samt bod i 1. etasjeVeldrevet borettslagIngen dokumentavgiftFlytt rett inn! Ta kontakt for å avtale visning Visningspåmelding",2021-04-11,https://www.finn.no/realestate/homes/ad.html?finnkode=212579716,212579716,NA,15460,2360716,Leilighet,Andel,NA,20,20,1973,F-rød,14168,24,NA,396293,155256,1743,1,NA,18840,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Sofienberg,"Trondheimsveien 99, 0565 Oslo",3950000,Romslig 2-roms med god planløsning | Balkong | Sentral beliggenhet | Varmtvann og fyring inkl. | Hyggelig bakgård,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Kabel-TV, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Vaktmester-/vektertjeneste, Turterreng"," I Samsolgt by DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt megler for å avtale tidspunkt som passer for deg. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding Leilighet med flott beliggenhet sentralt på Sofienberg. Leiligheten:- Romslig 2-roms med god planløsning- Bad renovert i regi av borettslag- Mulig å søke om omgjøring til 3-roms- Gjennomgående leilighet med lysinnslipp fra begge sider- Varmtvann, varme og Fiber/tv grunnpakke inkl. i felleskostnader- Balkong- Soverom som vender inn mot bakgårdBorettslaget:- Veldrevet borettslag- Vaktmestertjeneste - Securitastjeneste- Sikringsordning mot manglende innbetalinger- Parallellavklaring av forkjøpsrett (OBOS)Området: - Sentral beliggenhet med gangavstand til Carl Berner, Grünerløkka og Botanisk hage- Trikk, buss og T-bane i umiddelbar nærhet- Nærbutikker og servicetilbud i umiddelbar nærhet- Hyggelige kafèer og resturanter I Samsolgt by DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt megler for å avtale tidspunkt som passer for deg. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding",2021-03-31,https://www.finn.no/realestate/homes/ad.html?finnkode=212488380,212488380,NA,8626,4050626,Leilighet,Andel,1,48,50,1941,F-lysegrønn,NA,NA,NA,990996,92000,3835,2,2,22000,Ja,NA,NA,NA,55,NA,NA,NA
FALSE,Stovner,"Ellen Gleditsch' vei 2, 0987 Oslo",3790000,Stor 4-roms med familievennlig planløsning|2 uteplasser med gode solforhold|Garasjeplass|Gangavstand til alt|Fin utsikt!,"Alpinanlegg, Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Golfbane, Husdyr, tillatt, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Bademulighet, Fiskemulighet, Turterreng, Lademulighet"," Man. 12. april 17:00 - 18:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt. Visningspåmelding Ellen Gleditsch' vei 2 er en hyggelig og romslig 4-roms selveier leilighet, i et populært og barnevennlig område. Leiligheten er uten innsyn og har adkomst via en rolig oppgang. Det er utgang til en solrik terrasse på 14 kvm og en balkong på ca. 9 med fin utsikt. Ekstra lagringsplass finnes i en disponibel kjellerbod. Det er parkering i en fellesgarasje som ligger rett ved leiligheten. Beliggenheten er meget attraktiv med gangavstand til bla skoler, barnehager, t-bane, buss og Stovner senter. Kort fortalt: - Lave felleskostnader- Terrasse og balkong med meget gode solforhold - Velfungerende bad og kjøkken- Separat toalett og vaskerom- Garasjeplass i lukket garasjeanlegg- Populært og barnevennlig område- Kort gange til T-bane, skole og Stovner senter- Mulighet for utleie! - Bod Harry Haran Geevahan Eiendomsmegler Mobil 906 76 337 Send melding Man. 12. april 17:00 - 18:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt. Visningspåmelding",2021-04-06,https://www.finn.no/realestate/homes/ad.html?finnkode=212441012,212441012,NA,98962,3999352,Leilighet,Eier(Selveier),3,86,86,1971,E-rød,34429,94,NA,909566,110390,3130,3,4,19338,NA,368146,NA,NA,NA,NA,NA,NA
FALSE,,"Vækerøveien 179C, 0751 Oslo",12700000,Arkitekttegnet og påkostet enebolig  - Hybel - Takterrasse 38 kvm - Hage - Markterrasse - 3 balkonger - Dobbelgarasje,"Takterrasse, Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Hage, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Parkett, Peis/Ildsted, Rolig, Sentralt, Utsikt, Turterreng"," Sammen skal vi sikre trygge visninger. Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Husk også å lese salgsoppgave før visning. Visningspåmelding Malin Anker Larsen v/ Nordvik Røa har gleden av å presentere en flott, innholdsrik og moderne enebolig med attraktiv beliggenhet nært Røa Torg. Boligen er tegnet av arkitekt Pål Tysland. Arkitekten har lagt vekt på å skape en enebolig med gode lysforhold og smarte planløsninger. Eneboligen strekker seg over 3 plan og har hybel m/ egen inngang i underetasjen. Boligen oppleves som barnevennlig og har flotte utearealer i tillegg til en stor takterrasse på ca. 38 kvm med vidstrakt utsikt og flotte solforhold. Høydepunkter:- Oppført i 2015 - Hybel med egen inngang- Dobbelgarasje med direkte inngang til boligen- Stor takterrasse på ca. 38 kvm med flotte utsikts- og solforhold- 3 Balkonger- Direkte utgang til stor markterrasse og hage- Barnevennlig - perfekt for familier Sammen skal vi sikre trygge visninger. Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Husk også å lese salgsoppgave før visning. Visningspåmelding",2021-03-27,https://www.finn.no/realestate/homes/ad.html?finnkode=212493710,212493710,NA,332842,13032842,Enebolig,Eier(Selveier),3,149,178,2015,C-oransje,325,209,NA,2928242,NA,1000,NA,6,NA,NA,NA,NA,27188,NA,NA,NA,NA
FALSE,,"Roveruds gate 6, 0481 Oslo",3300000,TORSHOV - ROMSLIG 1-ROMS ANDELSLEILIGHET. OPPUSSINGS-/RENOVERINGSOBJEKT,"Barnevennlig, Kabel-TV, Fellesvaskeri, Bredbåndstilknytning"," Lør. 17. april 1400 - 1500 + Legg til i kalender Søn. 18. april 1400 - 1500 + Legg til i kalender Man. 19. april 1700 - 1800 + Legg til i kalender Visningspåmelding Sentralt og attraktivt beliggende leilighet på Torshov, mellom Torshov kirkepark og Torshovdalen, med fine rekreasjonsmuligheter i nærområdet. Leiligheten ligger i 3 etasje og har følgende planløsning: Gang, stue/soverom, kjøkken, dusjbad, wc, kott. 1 bod på loft og 1 bod i kjeller.Pent opparbeidet felles tomt, med bl.a plen og sittegrupper, sykkelparkering og lekeplass. Ikke heis. Gateparkering (beboerparkering iht kommunale bestemmelser).Ca.5 min. gange til Sandakerveien og Sandaker senter, hvor er et godt utvalg av butikker og spisesteder, vinmonopol og offentlig kommunikasjon (buss/trikk). Ca. 12 min m/sykkel til Grünerløkka/Sofienbergparken, m/nærhet til varierte butikker og restauranter. Ca. 20 min m/buss/bil til Oslo Sentralstasjon.Leiligheten er et oppussings-/renoveringsobjekt. Lør. 17. april 1400 - 1500 + Legg til i kalender Søn. 18. april 1400 - 1500 + Legg til i kalender Man. 19. april 1700 - 1800 + Legg til i kalender Visningspåmelding",2021-03-29,https://www.finn.no/realestate/homes/ad.html?finnkode=212562514,212562514,NA,1132,3411600,Leilighet,Andel,NA,43,45,1930,G-oransje,315,51,NA,952919,110468,2917,3,NA,29373,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Sjelden mulighet på Tøyen,"Jens Bjelkes gate 71, 0652 Oslo",7700000,"Unik leilighet over 2 plan m/ utleiedel - Bad & kjøkken fra 2020/21 - Felles takterrasse - Balkong, uteplass & garasje","Takterrasse, Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Heis, Husdyr, tillatt, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Bademulighet, Turterreng, Lademulighet","360° visning Ons. 14. april 17:00 - 18:00 + Legg til i kalender Visningstidspunkt er veiledende, ta kontakt med megler på forhånd for å avtale tidspunkt. Eiendomsmeglerbransjen ønsker trygge visninger med så lav smitterisiko for korona som mulig. Vi møter deg derfor med et smil fremfor å håndhilse. Vi har innført tiltak som sikrer at visningene vil bli gjennomført på en så trygg måte som mulig. Ta alltid kontakt med megler før visning, slik at du får et gitt oppmøtetidspunkt for visningen. Da hindrer vi ansamling av mennesker og reduserer sammen smittefaren. Hvis du ikke har avtalt tidspunkt med megler så kan du risikere å måtte stå utenfor til alle interessenter som har booket tid har får sett på boligen. Dette gjør vi får å få en trygg og god opplevelse på visningene nå. Visningspåmelding Velkommen til Jens Bjelkes gate 71 - presentert av Tiri-Alette Dahl i Eiendomsmegler1!Selveierleilighet over to plan med svært god planløsning og inngang fra begge sider på gateplan. Leiligheten har ingen fellesgjeld og lave felleskostnader. Offentlig kommunikasjon, butikker, tur-og rekreasjonsmuligheter rett i nærheten, velkommen til Tøyen.Kort fortalt:- Sjelden mulighet- Leilighet over 2 plan- Næringsdel i 1. etg- Inngang fra begge sider av bygget- 128 m² BRA- Bad og kjøkken fra 2021- Ingen fellesgjeld- Lave felleskostnader- TV og Internett inkl.- Sør/vest-vendt balkong på 3 m² mot rolig gårdsrom- Bod v/ inngangsparti- Bod i kjeller- Heis- Garasjeplass- Takterrasse- Veldrevet sameie- Attraktivt område- Kort vei til offentlig kommunikasjon, butikk og treningssenter Ons. 14. april 17:00 - 18:00 + Legg til i kalender Visningstidspunkt er veiledende, ta kontakt med megler på forhånd for å avtale tidspunkt. Eiendomsmeglerbransjen ønsker trygge visninger med så lav smitterisiko for korona som mulig. Vi møter deg derfor med et smil fremfor å håndhilse. Vi har innført tiltak som sikrer at visningene vil bli gjennomført på en så trygg måte som mulig. Ta alltid kontakt med megler før visning, slik at du får et gitt oppmøtetidspunkt for visningen. Da hindrer vi ansamling av mennesker og reduserer sammen smittefaren. Hvis du ikke har avtalt tidspunkt med megler så kan du risikere å måtte stå utenfor til alle interessenter som har booket tid har får sett på boligen. Dette gjør vi får å få en trygg og god opplevelse på visningene nå. Visningspåmelding",2021-04-08,https://www.finn.no/realestate/homes/ad.html?finnkode=212102031,212102031,NA,193847,7893847,Leilighet,Eier(Selveier),3,126,128,2006,C-rød,1312,140,NA,1688919,NA,3578,2,5,48530,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Holmenkollen/Besserud,"Holmenkollveien 91B, 0784 Oslo",19500000,Eksklusiv leilighet med solrik sydvendt terrasse-48m2. Panorama. To garasjeplasser. Påkostede oppgraderinger. Peis. Heis,"Balkong/Terrasse, Peis/Ildsted, Ingen, gjenboere, Rolig, Kabel-TV, Moderne, Garasje/P-plass, Turterreng, Utsikt, Livsløpsstandard"," Søn. 11. april 1200 - 1300 + Legg til i kalender Man. 12. april 1700 - 1800 + Legg til i kalender Visningspåmelding Eksklusiv leilighet med solrik sydvendt terrasse beliggende på Holmenkollen. Påkostet materialvalg med svært høy standard, gjennomgående for hele leiligheten. Usjenert beliggenhet uten innsyn og med panorama. Må oppleves!Solrik terrasse med skiferfliser på hele 48 kvm. Utsikt mot Nesoddtangen i syd, Bunnefjorden i øst og Oslofjorden i vest.Etablert villastrøk- beliggende tilbaketrukket og helt usjenert fra adkomstveien/Holmenkollveien.Store åpne rom med 10m. vinduer mot terrassen.Leiligheten har screens/solavskjerming på terrassen med automatisk lys- og vindsensor. Markiser på terrasse og vestvendt vegg.To garasjeplasser følger leiligheten med el-lader.Heis i bygget. Søn. 11. april 1200 - 1300 + Legg til i kalender Man. 12. april 1700 - 1800 + Legg til i kalender Visningspåmelding",2021-03-29,https://www.finn.no/realestate/homes/ad.html?finnkode=212520027,212520027,NA,497190,20024626,Leilighet,Eier(Selveier),3,201,208,NA,F-rød,4659,229,NA,2729686,27436,6152,NA,NA,38182,NA,NA,NA,NA,NA,NA,NA,NA
